time,x,y,z,vx,vy,vz
96.3,9.96857e+08,9.97819e+08,0,-55274.9,-45296.7,0
96.3,-9.97819e+08,9.96857e+08,0,45296.7,-55274.9,0
96.3,1.44413e+06,1.99846e+09,0,14988.5,-31976.4,0
96.4,9.96851e+08,9.97814e+08,0,-55322.1,-45344,0
96.4,-9.97814e+08,9.96851e+08,0,45344,-55322.1,0
96.4,1.44563e+06,1.99846e+09,0,14988.4,-32009.6,0
96.5,9.96845e+08,9.9781e+08,0,-55369.2,-45391.2,0
96.5,-9.9781e+08,9.96845e+08,0,45391.2,-55369.2,0
96.5,1.44713e+06,1.99845e+09,0,14988.4,-32042.9,0
96.6,9.9684e+08,9.97805e+08,0,-55416.4,-45438.4,0
96.6,-9.97805e+08,9.9684e+08,0,45438.4,-55416.4,0
96.6,1.44863e+06,1.99845e+09,0,14988.4,-32076.1,0
96.7,9.96834e+08,9.97801e+08,0,-55463.6,-45485.6,0
96.7,-9.97801e+08,9.96834e+08,0,45485.6,-55463.6,0
96.7,1.45012e+06,1.99845e+09,0,14988.4,-32109.4,0
96.8,9.96829e+08,9.97796e+08,0,-55510.7,-45532.8,0
96.8,-9.97796e+08,9.96829e+08,0,45532.8,-55510.7,0
96.8,1.45162e+06,1.99844e+09,0,14988.3,-32142.6,0
96.9,9.96823e+08,9.97792e+08,0,-55557.9,-45580,0
96.9,-9.97792e+08,9.96823e+08,0,45580,-55557.9,0
96.9,1.45312e+06,1.99844e+09,0,14988.3,-32175.8,0
97,9.96818e+08,9.97787e+08,0,-55605.1,-45627.2,0
97,-9.97787e+08,9.96818e+08,0,45627.2,-55605.1,0
97,1.45462e+06,1.99844e+09,0,14988.3,-32209.1,0
97.1,9.96812e+08,9.97782e+08,0,-55652.2,-45674.4,0
97.1,-9.97782e+08,9.96812e+08,0,45674.4,-55652.2,0
97.1,1.45612e+06,1.99843e+09,0,14988.3,-32242.3,0
97.2,9.96807e+08,9.97778e+08,0,-55699.4,-45721.6,0
97.2,-9.97778e+08,9.96807e+08,0,45721.6,-55699.4,0
97.2,1.45762e+06,1.99843e+09,0,14988.2,-32275.6,0
97.3,9.96801e+08,9.97773e+08,0,-55746.6,-45768.9,0
97.3,-9.97773e+08,9.96801e+08,0,45768.9,-55746.6,0
97.3,1.45912e+06,1.99843e+09,0,14988.2,-32308.8,0
97.4,9.96795e+08,9.97769e+08,0,-55793.7,-45816.1,0
97.4,-9.97769e+08,9.96795e+08,0,45816.1,-55793.7,0
97.4,1.46062e+06,1.99842e+09,0,14988.2,-32342,0
97.5,9.9679e+08,9.97764e+08,0,-55840.9,-45863.3,0
97.5,-9.97764e+08,9.9679e+08,0,45863.3,-55840.9,0
97.5,1.46212e+06,1.99842e+09,0,14988.2,-32375.3,0
97.6,9.96784e+08,9.97759e+08,0,-55888.1,-45910.5,0
97.6,-9.97759e+08,9.96784e+08,0,45910.5,-55888.1,0
97.6,1.46361e+06,1.99842e+09,0,14988.1,-32408.5,0
97.7,9.96779e+08,9.97755e+08,0,-55935.2,-45957.7,0
97.7,-9.97755e+08,9.96779e+08,0,45957.7,-55935.2,0
97.7,1.46511e+06,1.99841e+09,0,14988.1,-32441.8,0
97.8,9.96773e+08,9.9775e+08,0,-55982.4,-46004.9,0
97.8,-9.9775e+08,9.96773e+08,0,46004.9,-55982.4,0
97.8,1.46661e+06,1.99841e+09,0,14988.1,-32475,0
97.9,9.96767e+08,9.97746e+08,0,-56029.6,-46052.1,0
97.9,-9.97746e+08,9.96767e+08,0,46052.1,-56029.6,0
97.9,1.46811e+06,1.99841e+09,0,14988.1,-32508.2,0
98,9.96762e+08,9.97741e+08,0,-56076.8,-46099.4,0
98,-9.97741e+08,9.96762e+08,0,46099.4,-56076.8,0
98,1.46961e+06,1.9984e+09,0,14988,-32541.5,0
98.1,9.96756e+08,9.97736e+08,0,-56123.9,-46146.6,0
98.1,-9.97736e+08,9.96756e+08,0,46146.6,-56123.9,0
98.1,1.47111e+06,1.9984e+09,0,14988,-32574.7,0
98.2,9.96751e+08,9.97732e+08,0,-56171.1,-46193.8,0
98.2,-9.97732e+08,9.96751e+08,0,46193.8,-56171.1,0
98.2,1.47261e+06,1.9984e+09,0,14988,-32608,0
98.3,9.96745e+08,9.97727e+08,0,-56218.3,-46241,0
98.3,-9.97727e+08,9.96745e+08,0,46241,-56218.3,0
98.3,1.47411e+06,1.99839e+09,0,14988,-32641.2,0
98.4,9.96739e+08,9.97723e+08,0,-56265.4,-46288.2,0
98.4,-9.97723e+08,9.96739e+08,0,46288.2,-56265.4,0
98.4,1.4756e+06,1.99839e+09,0,14987.9,-32674.4,0
98.5,9.96734e+08,9.97718e+08,0,-56312.6,-46335.5,0
98.5,-9.97718e+08,9.96734e+08,0,46335.5,-56312.6,0
98.5,1.4771e+06,1.99839e+09,0,14987.9,-32707.7,0
98.6,9.96728e+08,9.97713e+08,0,-56359.8,-46382.7,0
98.6,-9.97713e+08,9.96728e+08,0,46382.7,-56359.8,0
98.6,1.4786e+06,1.99838e+09,0,14987.9,-32740.9,0
98.7,9.96722e+08,9.97709e+08,0,-56407,-46429.9,0
98.7,-9.97709e+08,9.96722e+08,0,46429.9,-56407,0
98.7,1.4801e+06,1.99838e+09,0,14987.9,-32774.2,0
98.8,9.96717e+08,9.97704e+08,0,-56454.1,-46477.1,0
98.8,-9.97704e+08,9.96717e+08,0,46477.1,-56454.1,0
98.8,1.4816e+06,1.99838e+09,0,14987.9,-32807.4,0
98.9,9.96711e+08,9.97699e+08,0,-56501.3,-46524.3,0
98.9,-9.97699e+08,9.96711e+08,0,46524.3,-56501.3,0
98.9,1.4831e+06,1.99837e+09,0,14987.8,-32840.7,0
99,9.96705e+08,9.97695e+08,0,-56548.5,-46571.6,0
99,-9.97695e+08,9.96705e+08,0,46571.6,-56548.5,0
99,1.4846e+06,1.99837e+09,0,14987.8,-32873.9,0
99.1,9.967e+08,9.9769e+08,0,-56595.7,-46618.8,0
99.1,-9.9769e+08,9.967e+08,0,46618.8,-56595.7,0
99.1,1.4861e+06,1.99837e+09,0,14987.8,-32907.1,0
99.2,9.96694e+08,9.97685e+08,0,-56642.8,-46666,0
99.2,-9.97685e+08,9.96694e+08,0,46666,-56642.8,0
99.2,1.48759e+06,1.99836e+09,0,14987.8,-32940.4,0
99.3,9.96688e+08,9.97681e+08,0,-56690,-46713.2,0
99.3,-9.97681e+08,9.96688e+08,0,46713.2,-56690,0
99.3,1.48909e+06,1.99836e+09,0,14987.7,-32973.6,0
99.4,9.96683e+08,9.97676e+08,0,-56737.2,-46760.4,0
99.4,-9.97676e+08,9.96683e+08,0,46760.4,-56737.2,0
99.4,1.49059e+06,1.99836e+09,0,14987.7,-33006.9,0
99.5,9.96677e+08,9.97671e+08,0,-56784.4,-46807.7,0
99.5,-9.97671e+08,9.96677e+08,0,46807.7,-56784.4,0
99.5,1.49209e+06,1.99836e+09,0,14987.7,-33040.1,0
99.6,9.96671e+08,9.97667e+08,0,-56831.5,-46854.9,0
99.6,-9.97667e+08,9.96671e+08,0,46854.9,-56831.5,0
99.6,1.49359e+06,1.99835e+09,0,14987.7,-33073.4,0
99.7,9.96666e+08,9.97662e+08,0,-56878.7,-46902.1,0
99.7,-9.97662e+08,9.96666e+08,0,46902.1,-56878.7,0
99.7,1.49509e+06,1.99835e+09,0,14987.6,-33106.6,0
99.8,9.9666e+08,9.97657e+08,0,-56925.9,-46949.3,0
99.8,-9.97657e+08,9.9666e+08,0,46949.3,-56925.9,0
99.8,1.49659e+06,1.99835e+09,0,14987.6,-33139.8,0
99.9,9.96654e+08,9.97653e+08,0,-56973.1,-46996.6,0
99.9,-9.97653e+08,9.96654e+08,0,46996.6,-56973.1,0
99.9,1.49809e+06,1.99834e+09,0,14987.6,-33173.1,0
